page_num,permit_year,permit_type,customer_name,effective_date
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1527,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1528,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,"SANITATION, DEPARTMENT OF",2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1529,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1530,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1531,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1532,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SCHOOL CONSTRUCTION AUTHORITY,2/1/2017
1533,2017,ABPP,SENATE,2/1/2017
1533,2017,ABPP,SENATE,2/1/2017
1533,2017,ABPP,SENATE,2/1/2017
1533,2017,ABPP,SENATE,2/1/2017
1533,2017,ABPP,SENATE,2/1/2017
1533,2017,ABPP,SENATE,2/1/2017
1533,2017,ABPP,SENATE,2/1/2017
1533,2017,ABPP,SENATE,2/1/2017
1533,2017,ABPP,SENATE,2/1/2017
1534,2017,ABPP,"STANDARDS AND APPEALS, BOARD OF",2/1/2017
1534,2017,ABPP,"STANDARDS AND APPEALS, BOARD OF",2/1/2017
1534,2017,ABPP,"STANDARDS AND APPEALS, BOARD OF",2/1/2017
1534,2017,ABPP,"STANDARDS AND APPEALS, BOARD OF",2/1/2017
1534,2017,ABPP,TAX COMMISSION,2/1/2017
1534,2017,ABPP,TAX COMMISSION,2/1/2017
1534,2017,ABPP,TAX COMMISSION,2/1/2017
1534,2017,ABPP,TAX COMMISSION,2/1/2017
1534,2017,ABPP,TAX COMMISSION,2/1/2017
1534,2017,ABPP,TAX COMMISSION,2/1/2017
1534,2017,ABPP,TAX COMMISSION,2/1/2017
1534,2017,ABPP,TAX COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
1534,2017,ABPP,TAXI & LIMOUSINE COMMISSION,2/1/2017
